Author_id,Isbn
A3878,0140432914
A8458,0140432914
A2569,0006742939
A8459,1573222321
A2003,0688163165
A8460,0064400204
A8461,0064400204
A8462,0060557540
A0242,0525947671
A0720,0151004439
A0279,0679642382
A0084,0804113475
A2935,037576013X
A8463,037576013X
A1228,0679455612
A2678,0553212435
A0066,0440147956
A0026,0375415351
A3030,0763616052
A5491,0380432811
A0066,0440212359
A0993,0670857459
A2359,1582344094
A8464,0452285062
A8465,0805063315
A0371,0671507303
A8466,0684844141
A8466,0394722531
A8467,0375504184
A8468,0671009443
A7497,0425165337
A8469,0553579207
A8470,0060529148
A6682,006104444X
A8471,1400034817
A8472,0553378007
A8473,0553378007
A0827,0836226844
A0186,0515113328
A8474,0345368436
A0186,0515093203
A0178,0446525731
A0371,0449212653
A0186,0515107867
A8475,0140232257
A8476,0140232257
A8477,0449220273
A8478,0449220273
A2659,0312864876
A3683,0312864876
A7131,0684813637
A6171,0451192931
A8479,0446400564
A8480,0446403083
A4609,0445406836
A8481,0156003376
A0186,0515132268
A8482,0399524827
A8483,1563055619
A8484,1563055619
A6171,0451205685
A0145,0451190572
A8485,1555218067
A8486,0525940413
A4136,0440411394
A4410,0590425609
A8487,0425187101
A8488,0425187101
A8489,1857026012
A8490,014007385X
A8491,0905762207
A3599,0771014813
A8492,0028610865
A8493,0028610865
A8494,0312862091
A8494,0312064330
A8494,0312093586
A8494,0312866712
A1065,0553229281
A1065,0553244949
A2222,0441646611
A2222,0441516645
A0179,0671601075
A0179,067166493X
A0179,0671532642
A8495,9681908244
A0872,0886772680
A8496,0812511840
A8497,0671865714
A8498,0515105449
A8499,0451404505
A1551,0515112461
A8500,0451407504
A3309,0449206440
A7122,0380809176
A1327,0385506708
A0186,0515109509
A8501,0446355569
A5006,0192838601
A8389,0192838601
A8502,0140255036
A8503,020717055X
A8504,0060173092
A8505,0151001820
A2515,0553100890
A1192,0679437851
A0286,0385483260
A8506,0385483260
A5614,0446522252
A5615,0446522252
A8507,0030844924
A8508,0816029091
A8509,1578660343
A8510,0801431611
A8511,0801431611
A3724,0696207397
A4450,0696207397
A8512,1567994741
A2771,0714835420
A8513,0517159635
A8514,0140237712
A0406,1566195268
A8515,1888363576
A1366,1888363576
A0240,0449225046
A8516,0938985000
A8517,0938985000
A2935,0140161163
A8518,0671675427
A8519,9510119342
A8520,0899670202
A2680,055326026X
A1729,0312989474
A8521,0821602039
A1697,0765342227
A5266,0553273817
A0878,0812520157
A8522,0399133038
A1160,0836217241
A8523,0836217241
A8524,0553349058
A8525,0671318578
A3074,0671318578
A6356,0142000264
A0610,0449208281
A2339,0689312024
A1729,0451199448
A2285,0446405345
A3322,0440227437
A8526,1585671487
A8527,0446672351
A1729,0425158497
A8528,0768322413
A8529,0380003856
A0084,0099272687
A1268,1860465536
A8530,0525945784
A8531,085572191X
A8532,0061064866
A1266,0140280499
A1394,0140259708
A0190,0345338588
A0190,0345318854
A8533,0140133496
A0724,0061097101
A8534,2246650119
A8535,0708832725
A8536,1843336162
A8537,1570621284
A8538,0812516257
A0951,0140104321
A8539,0140250824
A0726,2266104535
A3665,2020352257
A8540,2070417212
A8541,0902920049
A8542,1858286794
A8543,1858286794
A0220,0140622306
A0599,0440432960
A4790,0345380975
A8544,067102261X
A0191,055327449X
A0095,0425093328
A1752,0312979533
A0209,1569470154
A0920,0439228913
A0287,0060951281
A0096,0679879269
A0096,0679879250
A0287,0060951303
A8545,0439456983
A8191,0813511704
A8546,0813511704
A8547,0312890249
A8548,0393310396
A8549,0393310396
A8550,0312253737
A0574,0451159497
A8551,0446675792
A8552,0446675792
A0574,0425155404
A3083,0671535552
A8553,0299177742
A8554,0299177742
A1090,0140231900
A8555,0762411554
A8556,0762411554
A8557,0747543259
A0864,9875021245
A0605,0486405524
A2927,0863560237
A1210,0674810511
A0285,0151002177
A4877,0151002177
A5522,0451458222
A0042,0613072103
A0042,067945540X
A1538,0618002243
A0738,0618002235
A1538,0618002227
A1400,0001047973
A8558,0001047973
A0285,0452262933
A1801,0452262933
A8559,0684838087
A0404,0517488906
A8560,0517488906
A1395,0679740678
A8561,0330346520
A6008,0679735747
A8562,0679735747
A0062,0060294884
A8563,0060294884
A1029,0440206324
A8564,0812536304
A8565,0812536304
A8566,3404612493
A8567,344242528X
A8568,344242528X
A0571,006447108X
A0838,006447108X
A0731,0451409973
A8569,0821773712
A2231,0590477390
A3492,0345368622
A0233,0380816792
A2167,0451404459
A8570,0553577379
A8571,0373106939
A8572,0373260024
A8573,0804101507
A8574,0804101507
A0130,0449206610
A1197,1551660431
A8575,0887291228
A8576,0887291228
A8577,0887291228
A8578,0486428427
A8579,0486428427
A8580,0345250559
A8581,0440209102
A0553,0446306177
A1753,067187098X
A8582,1557488371
A1116,0671676369
A0233,0380844001
A0059,0140620753
A8583,0689714335
A7061,0689714335
A8584,1893224201
A8585,1893224201
A8586,1893224201
A6732,1892859084
A8587,1565122321
A5048,0064401103
A8588,0064401103
A5048,0064400980
A5049,0064400980
A5048,0064400999
A5049,0064400999
A5048,0064408582
A8588,0064408582
A8589,3423126299
A8590,3404102800
A8591,3453870336
A0723,0525946632
A4369,0345369025
A8592,0375823255
A8593,2070424197
A0025,0440295521
A3409,0140389660
A0312,3423125195
A8594,3423125195
A8595,0842365508
A0276,0140363033
A0442,0140363033
A8596,0440503310
A8597,0671674005
A8598,0312961049
A8599,0590431692
A8600,0590489410
A2117,0786889322
A8601,3499232634
A8602,3499232634
A8603,346202812X
A8604,1400030382
A8605,3518100319
A8606,3499233347
A8607,3499233347
A8608,3150006597
A0392,3548208975
A8609,3548208975
A8610,3548208975
A8611,3379015180
A0145,0451078721
A1284,0553484508
A8612,0706366468
A0539,0375411070
A1857,0679749020
A3917,0525934553
A5000,0312860129
A0400,051743623X
A1857,0375726845
A0286,0312080824
A8613,0312080824
A8614,0891979867
A8615,0812881176
A1544,1850892237
A3211,1880399679
A1498,1880399679
A8616,1880399679
A0314,0671525247
A8617,0440343690
A8618,0899664016
A2686,0151807027
A8619,0151807027
A0457,1853260231
A8620,0099478110
A8621,0553214543
A6355,0394746295
A1857,0449210901
A1982,0553256653
A1857,0099825201
A2330,0451528204
A6699,0451528204
A8622,0451528204
A1746,0802135226
A1746,0679768203
A1999,0679441816
A8623,1557832307
A3965,1557832307
A4560,0452276721
A1489,078711457X
A1489,0452274796
A1489,0452274796
A0223,0060927518
A0223,0140096949
A8624,0806133678
A5417,0806133678
A8625,0691086192
A3646,0375410414
A8626,1569246483
A8627,1567184766
A8628,0813519942
A0026,0394497848
A2430,0940322587
A0026,0940322587
A4429,0375712925
A8629,1582340331
A2941,0446678457
A0161,0345410998
A1018,0399149155
A1703,0553264303
A0718,0553107003
A6163,0440178002
A7379,0717127516
A0164,0385243022
A5010,0385243022
A8630,0446390895
A8631,0446390895
A0820,1573220167
A6454,0060173211
A8632,0316172006
A8633,0679415645
A8527,0060976241
A1472,0767905202
A8634,315009951X
A8635,315009951X
A8636,033034692X
A8637,033034692X
A0965,3442727952
A8638,3442727952
A5575,1740590651
A8639,1740590120
A8640,1863305130
A1310,0140287698
A8641,0671034979
A8642,1583225579
A8643,0702228524
A8644,0330358561
A8645,0702227218
A8646,073225700X
A8647,0868246778
A8648,0671018280
A8649,0590603884
A0977,0618131736
A5304,0618131736
A3917,0060185252
A4428,0688170528
A0732,0743225082
A8650,0758201087
A0637,0425184943
A8651,0201570971
A8652,0201570971
A8653,0201570971
A6322,0201570971
A1277,067086014X
A8654,0864922108
A1091,0821765868
A1116,1551660733
A2257,0312977409
A8655,0843941774
A0097,0515120626
A5585,0440212308
A8656,038076766X
A8657,038075942X
A8658,0515077437
A1753,067102177X
A8659,0380761327
A3159,055358183X
A2259,0843949848
A0063,0671867164
A0182,0060955635
A8660,0688013929
A8661,0688013929
A0018,1558748903
A0019,1558748903
A8662,1558748903
A8663,1558748903
A2879,0684841371
A8664,0739405047
A8665,0804108412
A6166,0394589955
A8666,0385414250
A8667,0312120001
A0152,0060740450
A8668,0802111815
A1160,0836220498
A1250,0800781562
A1251,0800781562
A1252,0800781562
A8669,0881334588
A8670,0679730680
A3340,0671420186
A8671,0312081944
A8672,0312081944
A1450,3499138956
A8673,3499138956
A3951,3426611457
A8674,3426611457
A8675,3426611457
A1310,0702228230
A8676,0878579915
A8677,0878579915
A8678,156512281X
A8402,156512281X
A2936,1551660717
A0535,0451199685
A8679,0385189508
A8680,0385189508
A8681,0385189508
A8682,0810933160
A8683,0810933160
A3423,0810933160
A8678,1565121384
A8684,1565121384
A8685,0395653738
A8686,0312170955
A8687,0312170955
A1036,0152013415
A0577,0679441018
A0577,0345377648
A8688,0201409429
A8689,0765107619
A0864,0140052801
A8690,1853687022
A2009,068815512X
A8691,155870406X
A8692,0679723005
A8693,1555830617
A8694,0312420048
A4188,1578591473
A8695,0062511173
A8696,0062511173
A8697,0394719999
A8698,0135113385
A8699,0135113385
A4088,0807032530
A8700,0449910172
A8701,0449910172
A8702,0395353440
A0152,0345310020
A8703,0679891072
A2923,0394751019
A5491,0064403688
A0925,0064472795
A8704,0679783598
A8705,0595271618
A8706,031230093X
A0286,0140434941
A8707,0140434941
A8708,0140434941
A8709,0152380418
A2339,0590467158
A5597,0689835337
A7733,0374480095
A1723,3257056109
A8710,0425177432
A2879,0684859998
A1079,0688154395
A8711,0684848147
A1477,0684848120
A1478,0684848120
A0430,0553210351
A8712,0553210351
A8713,0553210351
A8714,1567313965
A8715,1567313965
A4170,0375401458
A1575,0671528165
A8716,006251184X
A0243,0515128325
A8717,0140276823
A8718,3596137306
A8719,3596137306
A8720,3596137306
A8721,3596137306
A1383,3596237874
A3309,0380820757
A8722,0807062995
A8723,0786865148
A8724,0345322061
A8725,0764552988
A8726,0811809935
A8727,0943015073
A0783,0140361219
A1896,0140361219
A2788,0553269631
A2788,0553272543
A1874,0671887173
A8728,0553285726
A8729,0062552767
A8730,0062552767
A8731,0671787004
A0580,0060919760
A8732,0060507233
A1273,0915811006
A8733,1558744274
A6008,0192829823
A8734,0192829823
A8735,1567314163
A8736,0743416996
A8737,0786880708
A8738,1561703753
A8739,1561703753
A1017,1561703753
A8740,1561703753
A8741,0452272041
A8742,0452272041
A8743,0452272041
A8744,0316133175
A8745,0878331859
A2597,0679600442
A8746,1567314260
A8747,1573241172
A4401,0345311000
A0384,0849916836
A8748,0764553143
A8749,3462029592
A1166,3499121581
A0786,3453210719
A8750,0380728249
A1724,0380792648
A8751,0553242598
A1133,0385031149
A0666,0385031149
A5108,0385031149
A8752,0836982215
A7853,0451171128
A8753,0061052280
A5782,0061052280
A8754,0140620850
A0820,3462032208
A7422,3462032208
A8755,3462032208
A8756,0060925795
A5939,189162007X
A8757,189162007X
A2887,0931580633
A8758,0684839873
A4346,0156006820
A1048,068483295X
A1309,0670852627
A8527,0871138018
A8759,0201877589
A8760,0201877589
A8761,0201877589
A8762,0596001967
A0330,1568654383
A8763,0764551280
A8764,0764551280
A8765,0764551280
A8766,0764551280
A8767,0669164062
A8768,0669164062
A8769,0669164062
A8770,283151794X
A5582,1556618123
A8771,0380812924
A1897,0812550293
A8772,0679751319
A1714,0316285269
A0191,0553277537
A8773,0440502721
A1770,207036805X
A0766,0553234161
A8774,0812502841
A0718,0671640585
A8775,1586480286
A8776,1586480286
A8777,1558596909
A8778,1558596909
A0370,0449910237
A0911,0553235575
A0670,0020519605
A8779,0140274375
A8780,0140024018
A8781,0425138151
A3242,1550376284
A8782,0375725202
A1772,0140306323
A5843,0140048987
A2501,0671878549
A8783,0671730134
A8784,0446520667
A8785,0706406141
A8786,087474945X
A8787,087474945X
A8788,087474945X
A8789,0881149497
A8790,0881149497
A2003,0380726238
A8791,0806524154
A0971,0306811677
A8792,0425182703
A8793,1566633370
A0148,0399148701
A0148,0399131493
A0148,0870212850
A4614,006009527X
A0303,0224030361
A1858,0679736395
A8794,1568849168
A3455,0451403959
A8795,014028088X
A8796,014028088X
A8797,0394726251
A8798,0887307396
A8799,0887307396
A5679,0679735739
A8800,0834800799
A8801,0834800799
A8802,0834800799
A8803,0834800799
A8804,0837850681
A8805,0837850681
A1939,0671545140
A8806,0671545140
A8807,0914457527
A8267,0786705833
A8808,0807107808
A8809,0385326521
A8810,0385326521
A8811,1588270475
A0148,0425150143
A0881,0425150143
A8812,0841914036
A8813,0809233169
A8814,0679446028
A8815,0671469975
A8816,0440506743
A8817,0440506743
A2029,0743234693
A8818,019281513X
A8819,019281513X
A0372,0399144803
A8820,0702226009
A1775,0613361628
A8821,0553586971
A8822,158005059X
A8823,158005059X
A8824,158005059X
A4306,1551669188
A8825,0380728613
A8826,0064406601
A0925,0689868456
A0638,0061096113
A1497,0812575970
A8827,006092330X
A0645,0316116726
A2144,0890877025
A8828,0877284245
A7077,1878825011
A0332,0805029648
A8829,1888766034
A8830,1888766034
A4471,0380728176
A3411,0345409973
A7260,0671743074
A1627,0345413865
A1739,0380786974
A8831,1567312373
A8832,1567312373
A0132,0446609404
A8833,1842230514
A0494,0864922302
A7317,0671785214
A0289,0312111029
A0288,0312111029
A8834,0439219175
A2654,0449203794
A5275,0374522928
A2598,0374522928
A8835,0374522928
A7071,0440219515
A0820,1573221937
A1536,0441002935
A1536,0441000916
A8836,0306454114
A0224,0896087247
A0059,0451523652
A8837,0451523652
A5862,0140043128
A4800,0841914060
A8838,1870041364
A1337,0060557257
A8839,0553582313
A6022,0373835876
A6022,037383599X
A6022,0373835795
A1359,0380794578
A1359,0380805685
A1359,0380812010
A0630,0312983301
A3394,0312983301
A2252,006051762X
A8840,0440236606
A6022,0446610569
A8841,0060582308
A1120,0553586203
A8842,0373790473
A8843,0373790481
A0372,0373483694
A5126,1551669374
A1091,0821763431
A1091,0821767623
A0372,0373218478
A8844,0380813017
A8845,1551669226
A8846,0380820552
A3172,0505525038
A3457,0380791021
A2265,0553583913
A8257,1551669234
A0624,0804119538
A3249,0440225299
A2887,0931580501
A8847,0553295101
A2887,0553295101
A8848,156276134X
A0405,0716713616
A8849,0886778581
A1362,0451140354
A1265,0380008238
A8850,080912596X
A1192,0375704051
A3254,0590509616
A3255,0590509616
A5507,0590509616
A8851,0395544262
A1195,0448095491
A1195,0448095432
A2237,0590436465
A1195,0448095157
A1195,0448095440
A8852,0439130204
A8852,0439130220
A8852,0439130247
A8853,0746022751
A8854,0590300393
A8855,0590944711
A1409,0679836101
A1409,0679866655
A1410,0679866655
A8856,0590673130
A8857,0448148943
A8858,0671787136
A8859,038079537X
A1966,038079537X
A8860,0440414911
A8861,0671183699
A8862,0590957678
A8863,0439120470
A8864,0439120470
A8863,0439062837
A8863,0439062829
A8863,0439062802
A8865,0517208326
A8866,0517208326
A0338,0590416936
A4685,0439056527
A8867,0936650087
A3259,0440219779
A4205,038072913X
A0911,0425067750
A8868,0060805188
A2974,0449200019
A7552,0441698859
A8869,0671600427
A8870,0425132358
A2921,0671466801
A8871,0140011528
A8872,0425108449
A8873,0671649469
A1215,0671642561
A1215,0671695126
A1215,0671443283
A6373,0373702213
A8874,0380778009
A0148,0425144372
A1576,055312997X
A8875,0380785358
A8876,0872165272
A0240,055323336X
A8877,0671672711
A3654,0671721143
A8878,0131654233
A8879,0672315610
A8880,0672315610
A8878,0137089171
A8881,0136362346
A8882,907219439X
A8669,0471969478
A0999,0060256656
A0999,0060256656
A8883,0152010289
A8884,0698116151
A7709,0060259078
A8885,0060259078
A8886,0590568663
A0461,0749933380
A8887,1859028519
A8888,0142301655
A8889,0948524588
A0558,0349111863
A2554,0749395389
A0276,0140118470
A8266,0140118470
A8890,044024126X
A8891,1840225106
A6163,0340654163
A8892,0380773309
A4183,0812512774
A1215,0671729403
A1215,0671729438
A8893,0006749151
A8894,0425139697
A8649,0061062472
A0288,0380718758
A0289,0380718758
A1215,067172939X
A1215,0671729446
A8895,1853264180
A2596,1585673382
A8896,1842157086
A8897,972708530X
A7043,9722110500
A8898,0002257580
A7965,0375708049
A8899,0375701435
A7043,9722100718
A8900,9721030791
A2027,0028604199
A8901,0374202281
A8902,0874779111
A8903,0345369491
A2658,0525484272
A0994,0671526022
A4314,0060154969
A8904,0060930888
A6044,039585993X
A1428,3785538448
A8905,3785538448
A0575,0385492707
A8906,0140369945
A0059,1566191432
A8907,0874771501
A8908,0874771501
A6456,0060645873
A8909,0768420350
A8910,1557250537
A8911,0877936250
A8912,0877936250
A8913,0867164301
A8914,1565070569
A8915,0896939758
A8916,1401901484
A8917,0829419888
A8918,0062548689
A8919,0824519302
A8920,0451182006
A3400,0425186709
A0148,0425186709
A0881,0425186709
A0537,0671026682
A3792,0671026682
A7488,0684846608
A3631,0399151613
A1210,0330314971
A8921,051788433X
A8481,051788433X
A8922,0688160999
A8923,1553662415
A8924,1585421499
A8925,1585421499
A5993,0679729798
A8926,0140127739
A8548,1567315208
A0220,0141182806
A8927,0141182806
A8928,0006143199
A1362,0140050000
A8929,0843949090
A8930,1893224848
A4129,0553586335
