Author_id,Name
A10293,Thomas Merton
A10294,Peter Hill
A10295,Adrienne Jansen
A10296,Joe Simpson
A10297,Rande Brown
A10298,Marcos Mcpeek Villatoro
A10299,Katherine Hall Page
A10300,Tom Park
A10301,James Gleick
A10302,Michael Mccall
A10303,Ellen Ullman
A10304,Joann Scheck
A10305,Michael Nouri
A10306,Jordan S.
A10307,Gordon
A10308,Gary Rubin
A10309,Nancy Reagan
A10310,Ronald Reagan
A10311,Philip J. Davis
A10312,Shelly Christiansen
A10313,Robin Heath
A10314,Alisa
A10315,Harrar
A10316,Sari Bauman
A10317,Claude Mckay
A10318,Ararat Iyob
A10319,Judith W. Steinbergh
A10320,Cary Wolinsky
A10321,Christmas Humphreys
A10322,Carroll O'Connor
A10323,Marjorie Holmes
A10324,Doris Pozzi
A10325,Jeff Friedman
A10326,Helen Steiner Rice
A10327,Carol Guess
A10328,Annie Ernaux
A10329,Robert Fitzgerald
A10330,Irving Stone
A10331,Nicole Burnham
A10332,Loree Lough
A10333,Crystal Green
A10334,Ellen James
A10335,Julie Leto
A10336,Joleen Daniels
A10337,Jeane Renick
A10338,Peg Sutherland
A10339,Jeff Mariotte
A10340,Pam Binder
A10341,Anne Kelleher
A10342,Elizabeth Massie
A10343,Elizabeth Thornton
A10344,Christina Kingston
A10345,Cindy Harris
A10346,Harbison
A10347,Kenneth C. Flint
A10348,Jan Mckee
A10349,Catherine Hart
A10350,Diane Tidd
A10351,Peggy Bechko
A10352,Jessica Hall
A10353,Joanne Bremer
A10354,Lindsay Longford
A10355,Patti Berg
A10356,Harrison Evans Salisbury
A10357,Judy Gill
A10358,Carolyn Greene
A10359,Anne Mather
A10360,Neesa Hart
A10361,Kay Thorpe
A10362,Kimberly Raye
A10363,June Strong
A10364,Selma Eichler
A10365,Debra Webb
A10366,Joy Reed
A10367,Shirl Henke
A10368,Harper Allen
A10369,Charlotte Maclay
A10370,Bruce D. Arthurs
A10371,Donna Schaff
A10372,Karl Marx
A10373,Friedrich Engels
A10374,ダン・デプロスペロ
A10375,ジャッキー・デプロスペロ
A10376,Griffin Publishing
A10377,Klutz Press
A10378,John Taylor Gatto
A10379,Melissa Müller
A10380,Melissa Muller
A10381,Robert Kimber
A10382,Rita K
A10383,Jea Yu
A10384,Professor Peter Singer
A10385,David Ogilvy
A10386,Joy Behar
A10387,Lydia Davis
A10388,Mark C. Baker
A10389,Paul Fussell
A10390,Steven B. Sample
A10391,John Bruer
A10392,Geoffrey Nunberg
A10393,George L. Grice
A10394,John F. Skinner
A10395,Judith S. Wallerstein
A10396,Sandra Blakeslee
A10397,Christopher Bates
A10398,Kenneth Koch
A10399,Kate Farrell
A10400,Robert Bolton
A10401,Siobhan Adcock
A10402,Robert Storey
A10403,Herb Goldberg
A10404,Tuiavii
A10405,Peter C. Cavelti
A10406,Erich Scheurmann
A10407,Roger Love
A10408,Donna Frazier
A10409,Lars-gunnar Andersson
A10410,Peter Trudgill
A10411,Laurie Bauer
A10412,Nigel Warburton
A10413,Jason Wood
A10414,S. Cannavo
A10415,Jonathan Glover
A10416,Kenneth Wilkinson
A10417,Richard Ford
A10418,Kenneth Cushner
A10419,Richard W. Brislin
A10420,Marti Olsen Laney Psy.d.
A10421,Aaron Asher
A10422,Daniel L. Schacter
A10423,Jean Aitchison
A10424,John Berger
A10425,Robert B. Heilman
A10426,Jean Kilbourne
A10427,Louise Desalvo
A10428,Ed Zotti
A10429,Eric Maisel
A10430,Charles Wheelan
A10431,Robert Wright
A10432,Ken Foster
A10433,Herbert R. Kohl
A10434,Erving Goffman
A10435,John Caples
A10436,Fred E. Hahn
A10437,Richard Appignanesi
A10438,Ralph Edney
A10439,Jimmie Hill
A10440,Gary A Davis
A10441,Robert Fisher
A10442,Richard W. Paul
A10443,Linda Elder
A10444,Richard Baudians
A10445,Kathlyn Gay
A10446,Cecil Adams
A10447,Michael Swan
A10448,Catherine Walter
A10449,Carl R. Rogers
A10450,H. Jerome Freiberg
A10451,Jon Chandler
A10452,Stuart Timmons
A10453,Sherrie Krantz
A10454,Matt Briggs
A10455,Jack Handey
A10456,Robert Schnelle
A10457,Sappho
A10458,Paul Roche
A10459,David Schiller
A10460,Eric Schiller
A10461,G. K Kasparov
A10462,Luke David
A10463,John Kurtz
A10464,Sandrina Kurtz
A10465,David Milgrim
A10466,Lisa Mccourt
A10467,Cyd Moore
A10468,Nina Barbaresi
A10469,Darren Mcgavin
A10470,Lee Madigan
A10471,Nancy C. Gamble
A10472,Leslie Colvin
A10473,Emma Speare
A10474,American Heart Association
A10475,Pam England
A10476,Rob Horowitz
A10477,Becky A. Bailey
A10478,Richard H. Pitcairn D.v.m.
A10479,Susan Hubble Pitcairn
A10480,Marshall H. Klaus
A10481,Elaine Martin
A10482,Randall Neustaedter
A10483,Deborah Taylor-hough
A10484,Susan Osborn
A10485,Alison Mack
A10486,Diana West
A10487,Tracy Fitzsimmons
A10488,Pamela Liflander
A10489,James Eade
A10490,David Hooper
A10491,Kenneth Whyld
A10492,Mary Theola
A10493,Mary
A10494,J. Verleye
A10495,Christina M. Anello
A10496,J. E. Lohr
A10497,Ray Hansen
A10498,Jack Moore
A10499,Penny Gentieu
A10500,Norma J. Bumgarner
A10501,Diane Bengson
A10502,Antonia Barber
A10503,P.j. Lynch
A10504,Toni Weschler
A10505,Janet Zand
A10506,Rachel Walton
A10507,Mayo Clinic
A10508,Peggy O'Mara
A10509,Jacqueline Roge
A10510,Jim Talbot
A10511,Bill Adler Jr.
A10512,Peni R. Griffin
A10513,Lucasfilm Ltd.
A10514,Full Cast
A10515,Brett Butler
A10516,Michael P. Kube-mcdowell
A10517,Mike Mcquay
A10518,Annette Funicello
A10519,Patricia Romanowski
A10520,Tui Sutherland
A10521,Nancy Harrison
A10522,John Tobler
A10523,Jimmy Guterman
A10524,Owen O'Donnell
A10525,John Madden
A10526,Albert Goldman
A10527,Bob Nelson
A10528,Peter Economy
A10529,James Axler
A10530,L. Frank Baum
A10531,Robert Arthur
A10532,Don Pendelton
A10533,Don Pendleton
A10534,Richard Sapir
A10535,Robert Cormier
A10536,Philip Wylie
A10537,Edwin Balmer
A10538,Peter Mccabe
A10539,Kin Platt
A10540,Michael Hoeye
A10541,Michelle Groce
A10542,Laura Duis
A10543,Debbi Rawlins
A10544,Harold G. Moore
A10545,Gabriel King
A10546,Mary Frampton
A10547,Dave Anderson
A10548,Laura Malone Elliott
A10549,Terry Lindvall
A10550,Liz Carlyle
A10551,Keyton Weissinger
A10552,Ryan Russell
A10553,Ido Dubrawsky
A10554,Fx
A10555,Joe Grand
A10556,Tim Mullen
A10557,Malaclypse The Younger
A10558,Omar Khayyam Ravenhurst
A10559,Elliotte Rusty Harold
A10560,W. Scott Means
A10561,Matt Childs
A10562,Paul Lomax
A10563,Ron Petrusha
A10564,Tim Bunce
A10565,Alligator Descartes
A10566,William Olaf Stapledon
A10567,Olaf Stapledon
A10568,Brad Steiger
A10569,Serge Kahili King
A10570,Eric A. Meyer
A10571,Robert C. Wilson
A10572,Patricia Wrede
A10573,Pamela Sargent
A10574,Jeri Taylor
A10575,Weinhaus Evonne
A10576,Fernando
A10577,Alexei Panshin
A10578,Dave Smeds
A10579,Hilary Ba
A10580,Silverberg
A10581,Susan Schwartz
A10582,Woody Allen
A10583,Will Shetterly
A10584,Ken Keyes Jr.
A10585,Geoffrey Of Monmouth
A10586,A.c. Bhaktivedanta
A10587,Robert E. Vardeman
A10588,Gar Reeves-stevens
A10589,Patricia Floss
A10590,Linda Frankel
A10591,Victoria Poyser
A10592,Evangeline Walton
A10593,Eugene T. Gendlin
A10594,Sydney J. Van Scyoc
A10595,Lee Correy
A10596,Sonni Cooper
A10597,Lowell Cauffiel
A10598,Alan H. Cohen
A10599,James H. Schmitz
A10600,Daniel Oran
A10601,Neil Mcmahon
A10602,Robert W. Finkel
A10603,Carol Cirulli Lanham
A10604,Richard Platt
A10605,Ashley Montagu
A10606,Marilyn Levy
A10607,Baine Kerr
A10608,Ann Louise Gittleman
A10609,Christina Scott-moncrieff
A10610,Suzanne Somers
A10611,Cynthia Holzapfel
A10612,Cynthia Nofziger
A10613,Zhi Gang Sha
A10614,Debbie Ford
A10615,Edita M. Kaye
A10616,Gary David Bouton
A10617,Barbara Mancuso Bouton
A10618,Fritz Leiber
A10619,Judy Mazel
A10620,Rob Byrnes
A10621,Victor Jones
A10622,Marc Edmund Jones
A10623,Richard Hughes
A10624,Chretien (translated By W. W.comfort) Detroyes
A10625,Gillian E. Hanscombe
A10626,Jackie Forster
A10627,Ruth Falk
A10628,Kathleen Barry
A10629,Susan Powter
A10630,Merrill F. Elias
A10631,Etc.
A10632,Russell Allen. Stultz
A10633,Lee Salk
A10634,Bill Mauldin
A10635,June Sochen
A10636,Nancy Wainer Cohen
A10637,Lois J. Estner
A10638,Mcgoldrick Et Al.
A10639,Monica Mcgoldrick
A10640,Joe Giordano
A10641,William B. Sanders
A10642,Shelley Singer
A10643,Lynn Witt
A10644,Sherry Thomas
A10645,Daniel Harris
A10646,Richard Kot
A10647,Tad Richards
A10648,Neale S. Godfrey
A10649,James W. Green
A10650,Sonia Johnson
A10651,Nikolai Tolstoy
A10652,Vincent Murano
A10653,Robert A. Goldberg
A10654,Adrianne Blue
A10655,Paul Reidinger
A10656,Boris Vallejo
A10657,Estaban Maroto
A10658,Parke Godwin
A10659,William W.crain
A10660,Edwards
A10661,Stanley Cohen
A10662,Penny Armstrong
A10663,Steve Fabian
A10664,Mikael Nordfors
A10665,Peter Mcwilli
A10666,Roger Elwood
A10667,Sally Miller Gearhart
A10668,Anne. Mccaffrey
A10669,M.s. Murdock
A10670,Richard Monaco
A10671,Harve Bennett
A10672,Rowena Morrill
A10673,Vonda N. Mcintryre
A10674,Phyllis Ann Karr
A10675,Patricia Campbell Hearst
A10676,Mary Glatzle
A10677,Don W. Weber
A10678,Charles Bosworth Jr.
A10679,Richard Shears
A10680,Carol Gino
A10681,Elizabeth Morgan
A10682,Kevin Mccarthy
A10683,David Silva
A10684,Pamela Townley
A10685,Richard Bowker
A10686,Robert S. Blum
A10687,L. L. Greene
A10688,Andrew M Greeley
A10689,Janet Morris
A10690,Eileen Lottman
A10691,Thomas F. Monteleone
A10692,Russ Martin
A10693,Donald E. Mcquinn
A10694,Tanith Lee (inner)
A10695,Michael Whelan (cove
A10696,David Shobin
A10697,M Piercy
A10698,Evan H. Rhodes
A10699,Bob Randall
A10700,Emma Tennant
A10701,Random House
A10702,Leo Calvin Rosten
A10703,Madeena S. Nolan
A10704,Andrew Neiderman
A10705,Kenneth Klein
A10706,Pocket
A10707,Rosemary Kirstein
A10708,Glen A. Larson
A10709,Robert Thurston
A10710,Deborah Turner Harris
A10711,Roderick
A10712,Roderick Macleish Macleish
A10713,Rosamond Smith
A10714,Francine P. Pascal
A10715,Meaney Dee Morrison
A10716,Joan Wilder
A10717,Shannon Lewis
A10718,Robert Littell
A10719,G. William Domhoff
A10720,Florence Haseltine
A10721,Edward O. Wilson
A10722,David Payne
A10723,Flora Rheta Schreiber
A10724,Joyce Armor
A10725,Gerald Seymour
A10726,Glade Curtis
A10727,Katie Tamony
A10728,Barbara Canida Md
A10729,Anna Lee Waldo
A10730,Gene Weingarten
A10731,Marc Ian Barasch
A10732,Caryle Hirshberg
A10733,M.d. Larry Dosse
A10734,Nicholas Meyer
A10735,Joshua Quittner
A10736,Michelle Slatalla
A10737,Michael Prescott
A10738,David Lindsey
A10739,Seth Mcevoy
A10740,Ian Caldwell
A10741,Dustin Thomason
A10742,Meynell
A10743,L.a. Graf
A10744,Jack Hopkins
A10745,Eric Lloyd Wright
A10746,Harvey R. Greenberg
A10747,Kathleen Tynan
A10748,Joanne Greenberg
A10749,Eric Frank Russell
A10750,Maxine Rose Schur
A10751,Nancy Niles
A10752,Robert Grace
A10753,Polly Athan
A10754,Jodi Evert
A10755,Jeanne Thieme
A10756,Carolyn Meyer
A10757,Janie Jasin
A10758,Pam Kurtz
A10759,Checkerboard Press
A10760,Patricia Lee Gauch
A10761,Elise Primavera
A10762,Anne Mortimer
A10763,Susan Meddaugh
A10764,Vance H. Trimble
A10765,David Gaadt
A10766,C. F. Payne
A10767,Susan Adler
A10768,Hal Clement
A10769,Neal Shusterman
A10770,Jamie Simons
A10771,Robert Rooney
A10772,Mortimer J. Adler
A10773,Christopher Omartian
A10774,Amanda Omart
A10775,Gary Jacobsen
A10776,Marilyn Brown Oden
A10777,Marvin Minsky
A10778,Suzanne Jones
A10779,Jacki Lyden
A10780,Martha Sacks
A10781,Jack E. Davis
A10782,James Bryan Smith
A10783,David Mullins
A10784,Brennan Manning
A10785,Mark H. Osmun
A10786,David Paige
A10787,Joe L. Wheeler
A10788,B. B. King
A10789,David Ritz
A10790,Billy Sprague
A10791,Marjorie Garber
A10792,Ken Stanton
A10793,Charles A. Lindbergh
A10794,Keith Kay
A10795,Donna Erickson
A10796,David Larochelle
A10797,J.f. Federspiel
A10798,Karen Hull
A10799,Charles M. Sheldon
A10800,Patsy Clairmont
A10801,Gwen Ellis
A10802,Pat Widmer
A10803,Twila Paris
A10804,Starla Paris Novak
A10805,Jim Cymbala
A10806,Dean Merrill
A10807,Philip Gonzalez
A10808,Leonore Fleischer
A10809,Cindy Holby
A10810,Adele Griffin
A10811,Peter V Orullian
A10812,Jim Conway
A10813,John Reynolds Gardiner
A10814,Greg Hargreaves
A10815,Carla Dijs
A10816,Jerry Smath
A10817,Q. D. Leavis
A10818,Charles Swindall
A10819,Erich Karkoschka
A10820,Paul Robert Walker
A10821,Billy Graham
A10822,Virginia J. Ruehlmann
A10823,Jack Brou
A10824,Marti Watson Garlett
A10825,Anne Christian Buchanan
A10826,Steve Mccurry
A10827,Jenny Davidson
A10828,Diana Shaw
A10829,Earl Mac Rauch
A10830,Thomas Lewis
A10831,Richard Lannon
A10832,Fari Amini
A10833,Saul
A10834,Saul Bellow Bellow
A10835,Rick Foster
A10836,Sefra Kobrin Pitzele
A10837,Julia Whitty
A10838,Robert W. Mcchesney
A10839,Richard Emil Braun
A10840,Charles D. Hayes
A10841,Robert Langbaum
A10842,Alvin Kernan
A10843,F. James Davis
A10844,Lillian B. Rubin
A10845,Ruby Cohn
A10846,Bapsi Sidhwa
A10847,R. W. Scholes
A10848,Shashi Tharoor
A10849,Edward Kasner
A10850,James Roy Newman
A10851,Murasaki Shikibu
A10852,Kencho Suematsu
A10853,Lyanda Lynn Haupt
A10854,Alice S. Rossi
A10855,John Suiter
A10856,Leslie Alan Horvitz
A10857,Seppo Ed Farrey
A10858,Nancy O'Hara
A10859,Sandra Haldeman Martz
A10860,Jenny Joseph
A10861,Unspecified
A10862,Deborah Gray White
A10863,David Hunt
A10864,Robie Macauley
A10865,George Lanning
A10866,James Robert Milam
A10867,Katherine Ketcham
A10868,Rebecca Woolis
A10869,Rod Colvin
A10870,Vernon E. Johnson
A10871,Pierre Laszlo
A10872,Mary Beth Mader
A10873,Don Marquis
A10874,Mary A. Mcdougall
A10875,John A.
A10876,M.d. Mcdougall
A10877,Stephanie Vaughn
A10878,Thrity Umrigar
A10879,U.s. Department Of Labor
A10880,Jennifer Louden
A10881,Cynthia Alvarez
A10882,Fran Gare
A10883,William Wright
A10884,Alvin Moscow
A10885,Dershowitz
A10886,Jose Maria Parramon
A10887,Liz Doyle
A10888,The Spice Girls
A10889,Mary Casanova
A10890,Jean-paul Tibbles
A10891,Jon Bellini
A10892,William Stadiem
A10893,Noel Behn
A10894,Anna Akhmatova
A10895,Max Hayward
A10896,Stanley Kunitz
A10897,René Milot
A10898,Diane Zak
A10899,Jean Wells
A10900,Thomas Mcnally
A10901,Marilyn Yalom
A10902,G. S Graber
A10903,Susan Faludi
A10904,Victoria Griffin
A10905,Langenscheidt Publishers
A10906,Jane Addams
A10907,Victoria Bissell Brown
A10908,M. H. Abrams
A10909,Carol Hymowitz
A10910,Robert Burns
A10911,Mark Antonacci
A10912,Ian Jack
A10913,Craig Buck
A10914,Max I. Dimont
A10915,Robin Hemley
A10916,Joyce Egginton
A10917,Barracl
A10918,Geoffrey Barraclough
A10919,Times Books
A10920,Edgar Johnson
A10921,Gerrald M. Knox
A10922,The Vanessa-ann Collection
A10923,Joyce Aiken
A10924,Heini Gruffudd
A10925,Miles Hewstone
A10926,Wayne A. Lesko
A10927,Wayne Lesko
A10928,Edmund J. Bourne
A10929,Kyoko Mori
A10930,Scott Mcneely
A10931,Marcia Yudkin
A10932,K. Jerben
A10933,O.e. Rolvaag
A10934,Lincoln Colcord
A10935,Brian Greene
A10936,Michael D'Antonio
A10937,Bittinger
A10938,Beecher
A10939,William H. Chafe
A10940,A Redemptorist Pastoral Publication
A10941,Charlene Altem
A10942,Andrew O'Hagan
A10943,Alexander Solzhenitsyn
A10944,Michael Glenny
A10945,Lila Abu-lughod
A10946,Raisa Orlova
A10947,Samuel Cioran
A10948,George Bull
A10949,Pierre Wolff
A10950,Ignatius
A10951,William
A10952,S.j. Reiser
A10953,Michael Grant
A10954,Bruce Grant
A10955,Clark Walter Van Tilburg
A10956,Francis Fernandez
A10957,Hans Peter Richter
A10958,Stanley Thornes
A10959,Edward A. Baldwin
A10960,Stevie Baldwin
A10961,William G. Hynes
A10962,John Webster
A10963,Fred B. Millett
A10964,Sigrid Undset
A10965,Charles Archer
A10966,Richard P. Mcbrien
A10967,John Davies
A10968,Ivan Morris
A10969,Karen V. Kukil
A10970,J. V. Beckett
A10971,Ross Terrill
A10972,Han Suyin
A10973,Gordon A. Craig
A10974,James S. Olson
A10975,Robert D. Marcus
A10976,David Burner
A10977,David Loades
A10978,Fatima Mernissi
A10979,Sir
A10980,Saint More
A10981,Gerard Wegemer
A10982,Clarence H.
A10983,Stephanie Nelson
A10984,Vasant Joshi
A10985,J. P Kenyon
A10986,J. J. Scarisbrick
A10987,Katherine Wei
A10988,Terry Quinn
A10989,Diana Souhami
A10990,Barbara Olson
A10991,Velma Barfield
A10992,Beck Weathers
A10993,Shusaku Endo
A10994,William Johnston
A10995,Anna Gekoski
A10996,Richard Wright
A10997,Hannah Arendt
A10998,Katherine Sturtevant
A10999,Richard Hofstadter
A11000,S. P. Somtow
A11001,Antony Beevor
A11002,Lillian Hellman
A11003,Hsi-sheng Chi
A11004,Hsi-sheng Ch'I
A11005,Tim Cockey
A11006,Allen D. Bragdon
A11007,David Gamon
A11008,B. Ransom
A11009,Patrick Quillin
A11010,Hillary Rodham Clinton
A11011,Alejandro Jodorowsky
A11012,Jason Starr
A11013,Jean Rouaud
A11014,Carina Von Enzenberg
A11015,Hartmut Zahn
A11016,Stuart Harrison
A11017,Teja Schwaner
A11018,Lion Feuchtwanger
A11019,Robert Carter
A11020,Andrei Makine
A11021,Holger Fock
A11022,Sabine Müller
A11023,Dagoberto Gilb
A11024,Diana Norman
A11025,Gregor Seferens
A11026,Irene Dische
A11027,Angela Praesent
A11028,Susanna Rademacher
A11029,Helen Humphreys
A11030,Stephanie Schaffer-de Vries
A11031,Philip Jose Farmer
A11032,N. Gaiman
A11033,Mike Peters
A11034,Deborah Chester
A11035,Yuu Watase
A11036,Carol Sonenklar
A11037,Jane Sughrue Giberga
A11038,H. S. Bennett
A11039,Rebecca Bloom
A11040,Meggin Cabot
A11041,Leslie Lehr Spirson
A11042,Jim Heynen
A11043,Kathy Warriner
A11044,Marian Morash
A11045,Kit Pearson
A11046,John Skoyles
A11047,Jennifer Haigh
A11048,Jane Gardam
A11049,Wendell Minor
A11050,Jack Gantos
A11051,Daniel Cohen
A11052,Lorri Hewett
A11053,Audrey Couloumbis
A11054,Allan Gurganus
A11055,Augusta Trobaugh
A11056,Lewis Libby
A11057,Molly Moynahan
A11058,Linda Conway
A11059,Marion Cunningham
A11060,Donnie Cameron
A11061,Jean Ferris
A11062,Alexandra Parsons
A11063,Evie Safarewicz
A11064,Marjorie Leet Ford
A11065,Melissa Pritchard
A11066,Karen Brichoux
A11067,Lynn Messina
A11068,Bernard Glassman
A11069,Monique Mandali
A11070,Michael Covino
A11071,Liezel Norval-kruger
A11072,Tina Marie Malherbe
A11073,Richard Lagravenese
A11074,Elizabeth Chan
A11075,Symeon Shimin
A11076,Donna Pacinelli
A11077,Edite Kroll
A11078,Stacy Cretzmeyer
A11079,Beate Klarsfeld
A11080,Michael Leapman
A11081,David A. Adler
A11082,Amer Assoc Of Colleges Of
A11083,Patrick Jennings
A11084,Clare Bell
A11085,Hannah Mccouch
A11086,Sally Prue
A11087,Theodore J Miller
A11088,Timothy J. Penny
A11089,Major Garrett
A11090,Lynda Curnyn
A11091,Dia Calhoun
A11092,Letty Cottin Pogrebin
A11093,Hillary Frank
A11094,Florence Graham
A11095,Maryln Schwartz
A11096,Anna Leonowens
A11097,Nora Raleigh Baskin
A11098,Helen Lester
A11099,Lynn Munsinger
A11100,Christine Herman Merrill
A11101,George E. Stanley
A11102,Salvatore Murdocca
A11103,Stephen Cumbaa
A11104,Kim La Fave
A11105,Merebeth Switzer
A11106,Landoll
A11107,Marjorie Weinman Sharmat
A11108,Marc Simont
A11109,Jean Davis Callaghan
A11110,Florie Freshman (illustrator)
A11111,Julie Brinckloe
A11112,Daniel J. Hochstatter
A11113,Christina Bartolomeo
A11114,Emanuela Stucchi Prinetti
A11115,Chuck Wil
A11116,Alonzo Kimball
A11117,Husain Haddawy
A11118,Muhsin Mahdi
A11119,Jacky Robinson
A11120,Paul Milliner
A11121,Ann Howard White
A11122,Janice Kaiser
A11123,Anne Marie Duquette
A11124,Vella Munn
A11125,Elizabeth Craig
A11126,Ann Landers
A11127,Carolyn Hougan
A11128,Arlene Monk
A11129,Charlotte Agell
A11130,Peter Dickinson
A11131,Angela Johnson
A11132,Kamil Vojnar
A11133,Carol Goodman
A11134,Erica Orloff
A11135,Helen Ellis
A11136,David Huddle
A11137,Mavis Kaye
A11138,Marc Aronson
A11139,Alice Turner Curtis
A11140,Alice Curtis
A11141,Betty Groff
A11142,Jane Moore
A11143,Bill Grossman
A11144,Ruth Heller
A11145,Sandra Marton
A11146,Carey
A11147,Jennifer Taylor
A11148,Lydia Burke
A11149,Jenna Ryan
A11150,Norman Kolpas
A11151,Betsy Howie
A11152,David Cunningham
A11153,Lisa Cach
A11154,Diane Milliken
A11155,Alan Brown
A11156,Cathy Yardley
A11157,James Carville
A11158,Eleanor Berman
A11159,Carolyn Coman
A11160,David Amsden
A11161,Suzanne Finnamore
A11162,Erin Gobragh
A11163,Catharine O'Neill
A11164,William F. Weld
A11165,L. F. Hoffman
A11166,Yu Lu
A11167,Lu Yü
A11168,Demi Hitz
A11169,Francis Ross Carpenter
A11170,Consumer Guide Editors
A11171,Joan Abelove
A11172,Michael Cadnum
A11173,Jane Goldman
A11174,Cynthia Hartwick
A11175,Sarah-kate Lynch
A11176,Abigail Stone
A11177,Vicki Leon
A11178,Cecily Von Ziegesar
A11179,Kristin Mccloy
A11180,Maxine Combs
A11181,Andes Hruby
A11182,Janelle Denison
A11183,Ruth L. Ozeki
A11184,Ed.by Christina Kline
A11185,Dyan Sheldon
A11186,Lee Iacocca
A11187,Marcia Chellis
A11188,Lynne Hinton
A11189,Jane Bryant Quinn
A11190,Marcia Stubbs
A11191,Diane Wood Middlebrook
A11192,Elizabeth Kuster
A11193,Kate Bernheimer
A11194,Paula Boock
A11195,Melissa De La Cruz
A11196,Kim Demarco
A11197,Jonathan Hull
A11198,Patricia Hausman
A11199,Judith Benn Hurley
A11200,Rebbecca Ray
A11201,Vera B. Williams
A11202,Laura Caldwell
A11203,Don Williams
A11204,James Wolcott
A11205,David Herbert Donald
A11206,Caroline Hwang
A11207,Barbara Chepaitis
A11208,Chris Goodrich
A11209,Morrie Schwartz
