Author_id,Name,Fname,Lname
A8368,Daphne Gottlieb,Daphne,Gottlieb
A8369,Daniel Drennan,Daniel,Drennan
A8370,Peg Kerr,Peg,Kerr
A8371,John F. Kennedy,,
A8372,Gordan Korman,Gordan,Korman
A8373,Rosalind Greenberg,Rosalind,Greenberg
A8374,Elaine St. James,,
A8375,Laurie Abkemeier,Laurie,Abkemeier
A8376,Richard Eyre,Richard,Eyre
A8377,Linda Eyre,Linda,Eyre
A8378,Jonathan Berent,Jonathan,Berent
A8379,Ken Merrell,Ken,Merrell
A8380,Phyllis Gates,Phyllis,Gates
A8381,Patricia Briggs,Patricia,Briggs
A8382,Holly Lisle,Holly,Lisle
A8383,L.j. Smith,,
A8384,L. J. Smith,,
A8385,Larry Dixon,Larry,Dixon
A8386,Larry Elmore,Larry,Elmore
A8387,Ru Emerson,Ru,Emerson
A8388,Ellen Guon,Ellen,Guon
A8389,David Trotter,David,Trotter
A8390,Charlotte Mitchell,Charlotte,Mitchell
A8391,Debra Ginsberg,Debra,Ginsberg
A8392,Josepha Sherman,Josepha,Sherman
A8393,Ian J. Burton,,
A8394,Purple Ronnie,Purple,Ronnie
A8395,Teresa Crane,Teresa,Crane
A8396,François Ricard,François,Ricard
A8397,François Kérel,François,Kérel
A8398,Jack Clifford Smith,Jack,Smith
A8399,Douglas R. Hofstadter,,
A8400,Nick Meglin,Nick,Meglin
A8401,Diane Meglin,Diane,Meglin
A8402,Lauren Jarrett,Lauren,Jarrett
A8403,Lisa Lenard,Lisa,Lenard
A8404,Nan Phifer,Nan,Phifer
A8405,Cathy Ann Johnson,Cathy,Johnson
A8406,Bernard Poulin,Bernard,Poulin
A8407,Lin Wellford,Lin,Wellford
A8408,Michael Meyer,Michael,Meyer
A8409,Alwyn Crawshaw,Alwyn,Crawshaw
A8410,Juliet Bawden,Juliet,Bawden
A8411,James Van Praagh,James,Praagh
A8412,Maurizio Bongianni,Maurizio,Bongianni
A8413,Stevie Daniels,Stevie,Daniels
A8414,D.g. Hessayon,,
A8415,D.g.,,
A8416,Dr. Hessayon,,
A8417,Lois Hole,Lois,Hole
A8418,Derek Fell,Derek,Fell
A8419,Debbie Patterson,Debbie,Patterson
A8420,Andy Baggott,Andy,Baggott
A8421,Adrian Forsyth,Adrian,Forsyth
A8422,Laurel Aziz,Laurel,Aziz
A8423,Barbara Ganim,Barbara,Ganim
A8424,Susan Fox,Susan,Fox
A8425,Judy Jones,Judy,Jones
A8426,William Wilson,William,Wilson
A8427,Terence Dickinson,Terence,Dickinson
A8428,C. W. Metcalf,,
A8429,Roma Felible,Roma,Felible
A8430,W. L. Wilmshurst,,
A8431,Derek Nelson,Derek,Nelson
A8432,Alec Waugh,Alec,Waugh
A8433,Gertrud Wittich,Gertrud,Wittich
A8434,Friedrich Dürrenmatt,Friedrich,Dürrenmatt
A8435,Björn Larsson,Björn,Larsson
A8436,Jörg Scherzer,Jörg,Scherzer
A8437,Urs Widmer,Urs,Widmer
A8438,Joan Druett,Joan,Druett
A8439,Joyce Johnson,Joyce,Johnson
A8440,Thomas Nils Lindquist,Thomas,Lindquist
A8441,Tommy Simpson,Tommy,Simpson
A8442,Lisa Hammel,Lisa,Hammel
A8443,William Bennett Seitz,William,Seitz
A8444,Mary Francis Shura,Mary,Shura
A8445,Harry Mazer,Harry,Mazer
A8446,Pike,Pike,
A8447,Ellen Conford,Ellen,Conford
A8448,Cherie Bennett,Cherie,Bennett
A8449,Janet Kovalcik,Janet,Kovalcik
A8450,Carol Keeffe,Carol,Keeffe
A8451,Ellen Gunderson Traylor,Ellen,Traylor
A8452,John F. Walvoord,,
A8453,Alpha Staff,Alpha,Staff
A8454,Shelley O'Hara,Shelley,O'Hara
A8455,James P. Caher,,
A8456,John M. Caher,,
A8457,Patricia Waynant,Patricia,Waynant
A8458,David Galloway,David,Galloway
A8459,Kurt Cobain,Kurt,Cobain
A8460,William H. Armstrong,,
A8461,James Barkley,James,Barkley
A8462,Edward P. Jones,,
A8463,Edmund White,Edmund,White
A8464,Deborah Ford,Deborah,Ford
A8465,Olivia Judson,Olivia,Judson
A8466,Catherine Clinton,Catherine,Clinton
A8467,Cortney Davis,Cortney,Davis
A8468,Howard Stern,Howard,Stern
A8469,Kirk Mitchell,Kirk,Mitchell
A8470,John Stossel,John,Stossel
A8471,Starbuck O'Dwyer,Starbuck,O'Dwyer
A8472,Lori Alvord,Lori,Alvord
A8473,Elizabeth Cohen Van Pelt,Elizabeth,Pelt
A8474,Terry Jones,Terry,Jones
A8475,Sanyika Shakur,Sanyika,Shakur
A8476,Monster Kody Scott,Monster,Scott
A8477,A. J. Orde,,
A8478,Sheri S Tepper,Sheri,Tepper
A8479,Aaron Elkins,Aaron,Elkins
A8480,Aaron J. Elkins,,
A8481,Andrew Tobias,Andrew,Tobias
A8482,Jane Bicks,Jane,Bicks
A8483,Milli Nickell,Milli,Nickell
A8484,Gary Land,Gary,Land
A8485,Montague Summers,Montague,Summers
A8486,Kelsey Grammer,Kelsey,Grammer
A8487,Rose Block,Rose,Block
A8488,Delilah Ahrendt,Delilah,Ahrendt
A8489,Michael Kerrigan,Michael,Kerrigan
A8490,Matt Cohen,Matt,Cohen
A8491,Patricia Jeffery,Patricia,Jeffery
A8492,Jeff Davidson Jeffrey P.,,
A8493,Davidson,Davidson,
A8494,Margaret Wander Bonanno,Margaret,Bonanno
A8495,Elena Poniatowska,Elena,Poniatowska
A8496,Walter Jon Williams,Walter,Williams
A8497,John Peel,John,Peel
A8498,David R. Olson,,
A8499,John Mccormick,John,Mccormick
A8500,Bronwyn Williams,Bronwyn,Williams
A8501,Dominique Lapierre,Dominique,Lapierre
A8502,Sara Dowse,Sara,Dowse
A8503,Beth Yahp,Beth,Yahp
A8504,Douglas Rushkoff,Douglas,Rushkoff
A8505,Arturo Perez- Reverte,Arturo,Reverte
A8506,David Wharry,David,Wharry
A8507,Lyndon Baines Johnson,Lyndon,Johnson
A8508,Michael Jordan,Michael,Jordan
A8509,Susan Beth Pfeffer,Susan,Pfeffer
A8510,Lynn Gamwell,Lynn,Gamwell
A8511,Nancy Tomes,Nancy,Tomes
A8512,Marie B. Salazar,,
A8513,Brenda Wilkinson,Brenda,Wilkinson
A8514,Pauline Brown,Pauline,Brown
A8515,Lee Stringer,Lee,Stringer
A8516,J. Dennis Deitz,,
A8517,Richard Grimes,Richard,Grimes
A8518,Susan Quinn,Susan,Quinn
A8519,Leo Pennanen,Leo,Pennanen
A8520,Eric Knight,Eric,Knight
A8521,Josefa Heifetz,Josefa,Heifetz
A8522,Torey L. Hayden,,
A8523,Robin Williams,Robin,Williams
A8524,Karen A. Signell,,
A8525,Keith Laumer,Keith,Laumer
A8526,Austin Tappan Wright,Austin,Wright
A8527,Sherman Alexie,Sherman,Alexie
A8528,Flavia,Flavia,
A8529,Colin Higgins,Colin,Higgins
A8530,Erik Weihenmayer,Erik,Weihenmayer
A8531,Tyrone T. Thomas,,
A8532,Karle Dickerson,Karle,Dickerson
A8533,Susan Kenney,Susan,Kenney
A8534,Annette Lévy-willard,Annette,Lévy-willard
A8535,Georgeson V,Georgeson,V
A8536,Ursula Markham,Ursula,Markham
A8537,Chogyam Trungpa,Chogyam,Trungpa
A8538,Gene Wolfe,Gene,Wolfe
A8539,Robert Llewellyn,Robert,Llewellyn
A8540,Jacques Lacarrière,Jacques,Lacarrière
A8541,Jack Jones,Jack,Jones
A8542,Rachel Kaberry,Rachel,Kaberry
A8543,Amy K. Brown,,
A8544,David Farland,David,Farland
A8545,Kevin Brooks,Kevin,Brooks
A8546,Deborah Mcdowell,Deborah,Mcdowell
A8547,Roderick Macleish,Roderick,Macleish
A8548,Rainer Maria Rilke,Rainer,Rilke
A8549,M.d. Herter Norton,,
A8550,Daniel Handler,Daniel,Handler
A8551,Lance Gould,Lance,Gould
A8552,H Roberts Design,H,Design
A8553,Catullus,Catullus,
A8554,David Mulroy,David,Mulroy
A8555,Pat Croce,Pat,Croce
A8556,Bill Lyon,Bill,Lyon
A8557,Richard Price,Richard,Price
A8558,Tony Britton,Tony,Britton
A8559,Ann Powers,Ann,Powers
A8560,Gwynedd M. Hudson,,
A8561,David Ambrose,David,Ambrose
A8562,Edward Hoagland,Edward,Hoagland
A8563,Phil Parks,Phil,Parks
A8564,Phyllis Raybin Emert,Phyllis,Emert
A8565,Jael,Jael,
A8566,Ursula Burkowski,Ursula,Burkowski
A8567,Christopher Davis,Christopher,Davis
A8568,Ron Nyswaner,Ron,Nyswaner
A8569,Annie Smith,Annie,Smith
A8570,Ann Ripley,Ann,Ripley
A8571,Avery Thorne,Avery,Thorne
A8572,Meek,Meek,
A8573,Sydney Biddle Barrows,Sydney,Barrows
A8574,William Novak,William,Novak
A8575,Holger Freese,Holger,Freese
A8576,Helga Krüger,Helga,Krüger
A8577,Brigitte Wolters,Brigitte,Wolters
A8578,Mary Mapes Dodge,Mary,Dodge
A8579,Children'S Classics,Children'S,Classics
A8580,Jeannie Sakol,Jeannie,Sakol
A8581,Rexanne Becnel,Rexanne,Becnel
A8582,Colleen L. Reece,,
A8583,Elizabeth Coatsworth,Elizabeth,Coatsworth
A8584,Michael Viner,Michael,Viner
A8585,Stefan Rudnicki,Stefan,Rudnicki
A8586,Roger Rees,Roger,Rees
A8587,Laurie Gwen Shapiro,Laurie,Shapiro
A8588,Vera Neville,Vera,Neville
A8589,Marina Zwetajewa,Marina,Zwetajewa
A8590,Heinz G. Konsalik,,
A8591,Eva-christiane Wetterer,Eva-christiane,Wetterer
A8592,Joanne Horniman,Joanne,Horniman
A8593,Sa Shan,Sa,Shan
A8594,Werner Richter,Werner,Richter
A8595,Betsy Schmitt,Betsy,Schmitt
A8596,Aeron Clement,Aeron,Clement
A8597,Fabienne Marsh,Fabienne,Marsh
A8598,Donna Huston Murray,Donna,Murray
A8599,Johanna Hurwitz,Johanna,Hurwitz
A8600,Terri Fields,Terri,Fields
A8601,Steinunn Sigurdardóttir,Steinunn,Sigurdardóttir
A8602,Coletta Bürling,Coletta,Bürling
A8603,Noëlle Châtelet,Noëlle,Châtelet
A8604,Daniel Mason,Daniel,Mason
A8605,Bertolt Brecht,Bertolt,Brecht
A8606,Harry Mulisch,Harry,Mulisch
A8607,Maria Csollány,Maria,Csollány
A8608,Sophokles,Sophokles,
A8609,Russell Munson,Russell,Munson
A8610,Jeannie Ebner,Jeannie,Ebner
A8611,Robert Schneider,Robert,Schneider
A8612,R. Spill,,
A8613,Janice Carlisle,Janice,Carlisle
A8614,Raymond R. Maccurdy,,
A8615,Elia Kazan,Elia,Kazan
A8616,Brian Johnston,Brian,Johnston
A8617,Margaret Craven,Margaret,Craven
A8618,Sinclair Lewis,Sinclair,Lewis
A8619,Frank Kermode,Frank,Kermode
A8620,Deborah Levy,Deborah,Levy
A8621,D.h. Lawrence,,
A8622,Robin Morgan,Robin,Morgan
A8623,Edmund Rostand,Edmund,Rostand
A8624,Mary Clearman Blew,Mary,Blew
A8625,Pauline Rosenau,Pauline,Rosenau
A8626,Carolyn Mcvickar Edwards,Carolyn,Edwards
A8627,Jonn Mumford,Jonn,Mumford
A8628,Thomas Erskine,Thomas,Erskine
A8629,Jennifer Lash,Jennifer,Lash
A8630,Mel Blanc,Mel,Blanc
A8631,Philip Bashe,Philip,Bashe
A8632,George Dangerfield,George,Dangerfield
A8633,Sam Shepard,Sam,Shepard
A8634,Ludwig Thoma,Ludwig,Thoma
A8635,Ursula Segebrecht,Ursula,Segebrecht
A8636,Dave Bowler,Dave,Bowler
A8637,Bryan Dray,Bryan,Dray
A8638,Giovanni Bandini,Giovanni,Bandini
A8639,Verity Campbell,Verity,Campbell
A8640,Virginia Trioli,Virginia,Trioli
A8641,Phil Kuntz,Phil,Kuntz
A8642,Nancy Snow,Nancy,Snow
A8643,Simon Colvey,Simon,Colvey
A8644,Robert M. Eversz,,
A8645,Marianne Wood,Marianne,Wood
A8646,Ken Catran,Ken,Catran
A8647,Helen Hodgman,Helen,Hodgman
A8648,Rene Delorm,Rene,Delorm
A8649,Janice Harrell,Janice,Harrell
A8650,Joan Elizabeth Lloyd,Joan,Lloyd
A8651,Susan M. Love,,
A8652,Susan M. Love M.d.,,
A8653,Karen Lindsey,Karen,Lindsey
A8654,Ann Copeland,Ann,Copeland
A8655,Evelyn Rogers,Evelyn,Rogers
A8656,Sonya Birmingham,Sonya,Birmingham
A8657,Katherine Sutcliffe,Katherine,Sutcliffe
A8658,Kathryn Atwood,Kathryn,Atwood
A8659,Laura Kinsale,Laura,Kinsale
A8660,Yuri Rubinsky,Yuri,Rubinsky
A8661,Ian Wiseman,Ian,Wiseman
A8662,Marci Shimoff,Marci,Shimoff
A8663,Car,Car,
A8664,Mj Rose,Mj,Rose
A8665,Josephine Hart,Josephine,Hart
A8666,Elizabeth Dewberry Vaughn,Elizabeth,Vaughn
A8667,Laura Reese,Laura,Reese
A8668,Barry Gifford,Barry,Gifford
A8669,Peter Lawrence,Peter,Lawrence
A8670,Richard Rosen,Richard,Rosen
A8671,Betty Mahmoody,Betty,Mahmoody
A8672,Arnold D. Dunchock,,
A8673,Hans Pfitzinger,Hans,Pfitzinger
A8674,Petra Hrabak,Petra,Hrabak
A8675,Rita Seuß,Rita,Seuß
A8676,Grace Gershuny,Grace,Gershuny
A8677,Deborah L. Martin,,
A8678,Diana Wells,Diana,Wells
A8679,Jacob Ludwig Carl Grimm,Jacob,Grimm
A8680,Jacob W. Grimm,,
A8681,Wilhelm Gri,Wilhelm,Gri
A8682,Candace Bahouth,Candace,Bahouth
A8683,Clay Perry,Clay,Perry
A8684,Ippy Patterson,Ippy,Patterson
A8685,Sara B. Stein,,
A8686,Andrew Stoker,Andrew,Stoker
A8687,Sasha Williamson,Sasha,Williamson
A8688,William Warriner,William,Warriner
A8689,Maryjo Koch,Maryjo,Koch
A8690,Rene Bergh,Rene,Bergh
A8691,Mary Kidd,Mary,Kidd
A8692,Alan Watts,Alan,Watts
A8693,Nancy Toder,Nancy,Toder
A8694,Sylvia Brownrigg,Sylvia,Brownrigg
A8695,Charlotte J. Beck,,
A8696,Steve Smith,Steve,Smith
A8697,Alan W. Watts,,
A8698,John Goldstein,John,Goldstein
A8699,Manuela Soares,Manuela,Soares
A8700,Celina Spiegel,Celina,Spiegel
A8701,Christina Buchmann,Christina,Buchmann
A8702,Monica Furlong,Monica,Furlong
A8703,Mark Garland,Mark,Garland
A8704,Elizabeth Lesser,Elizabeth,Lesser
A8705,Anya Weinstein,Anya,Weinstein
A8706,Michael Newton,Michael,Newton
A8707,Jeremy Tambling,Jeremy,Tambling
A8708,Hablot K. Browne,,
A8709,Han Nolan,Han,Nolan
A8710,Michael Kilian,Michael,Kilian
A8711,Judith Viorst,Judith,Viorst
A8712,Lynn Solotaroff,Lynn,Solotaroff
A8713,Ronald Blythe,Ronald,Blythe
A8714,Harold N.,,
A8715,M.d. Levinson,,
A8716,Martha Manning,Martha,Manning
A8717,Ian Irvine,Ian,Irvine
A8718,Leon Garfield,Leon,Garfield
A8719,Baz Luhrmann,Baz,Luhrmann
A8720,Craig Pearce,Craig,Pearce
A8721,William Sh,William,Sh
A8722,Joanna Russ,Joanna,Russ
A8723,Dwight Yoakam,Dwight,Yoakam
A8724,Harold Bloomfield M.d.,,
A8725,Sharon Janis,Sharon,Janis
A8726,Joy Sikorski,Joy,Sikorski
A8727,Wu Wei,Wu,Wei
A8728,Ram Dass,Ram,Dass
A8729,Karen Casey,Karen,Casey
A8730,Harpersanfrancisco,Harpersanfrancisco,
A8731,Dave Marsh,Dave,Marsh
A8732,Steve Hagen,Steve,Hagen
A8733,John Bradshaw,John,Bradshaw
A8734,Stephen Fender,Stephen,Fender
A8735,Gail Mcmeekin,Gail,Mcmeekin
A8736,Marc Gafni,Marc,Gafni
A8737,Jon Kabat-zinn,Jon,Kabat-zinn
A8738,Michael Toms,Michael,Toms
A8739,Keith Jarrett,Keith,Jarrett
A8740,Julia,Julia,
A8741,Jeffrey E. Young,,
A8742,Janet S. Klosko,,
A8743,Aaron T. Beck,,
A8744,John Chaffee,John,Chaffee
A8745,Thomas Ayres,Thomas,Ayres
A8746,Patricia Lynn Reilly,Patricia,Reilly
A8747,Mark Nepo,Mark,Nepo
A8748,John A. Tracy Cpa,,
A8749,Christine Westermann,Christine,Westermann
A8750,Petru Popescu,Petru,Popescu
A8751,Crawford Kilian,Crawford,Kilian
A8752,Jack Gaver,Jack,Gaver
A8753,David Copperfield,David,Copperfield
A8754,William M Thackeray,William,Thackeray
A8755,Harald Hellmann,Harald,Hellmann
A8756,Norman F. Cantor,,
A8757,Peter Israel,Peter,Israel
A8758,Lesley Hazleton,Lesley,Hazleton
A8759,Keith Haviland,Keith,Haviland
A8760,Dina Gray,Dina,Gray
A8761,Ben Salama,Ben,Salama
A8762,Jennifer Niederst,Jennifer,Niederst
A8763,Phillip Giroux,Phillip,Giroux
A8764,Bob Beckstrom,Bob,Beckstrom
A8765,Lance Walheim,Lance,Walheim
A8766,The Edi,The,Edi
A8767,Roland E. Larson,,
A8768,Bruce H. Edwards,,
A8769,Robert P. Hostet,,
A8770,Berlitz Guides,Berlitz,Guides
A8771,Isaac Adamson,Isaac,Adamson
A8772,Helen Prejean,Helen,Prejean
A8773,L.m. Boyd,,
A8774,Brian Freemantle,Brian,Freemantle
A8775,Mark Arax,Mark,Arax
A8776,Rick Wartzman,Rick,Wartzman
A8777,Armin A. Brott,,
A8778,Jennifer Ash,Jennifer,Ash
A8779,Mick Jackson,Mick,Jackson
A8780,Pierre Boulle,Pierre,Boulle
A8781,Timothy Egan,Timothy,Egan
A8782,Julie Hecht,Julie,Hecht
A8783,John Feinstein,John,Feinstein
A8784,Walter Mercado,Walter,Mercado
A8785,Paul (ed) Atterbury,Paul,Atterbury
A8786,Herman J. Viola,,
A8787,Jan S. Danis,,
A8788,Carolyn J. Margolis,,
A8789,Kenneth Copeland,Kenneth,Copeland
A8790,Gloria Copeland,Gloria,Copeland
A8791,James F. Dunnigan,,
A8792,Clay Reynolds,Clay,Reynolds
A8793,Heather Macdonald,Heather,Macdonald
A8794,Lauren Steinhauer,Lauren,Steinhauer
A8795,Laura Miller,Laura,Miller
A8796,Adam Begley,Adam,Begley
A8797,Daniel J. Boorstin,,
A8798,James C. Collins,,
A8799,Jerry I. Porras,,
A8800,Shunryu Suzuki,Shunryu,Suzuki
A8801,Trudy Dixon,Trudy,Dixon
A8802,Richard Baker,Richard,Baker
A8803,Huston Sm,Huston,Sm
A8804,Alice Joyce Davidson,Alice,Davidson
A8805,Victoria Marshall,Victoria,Marshall
A8806,John Weisman,John,Weisman
A8807,Bill Barnes,Bill,Barnes
A8808,Clair Alan Brown,Clair,Brown
A8809,Eric A. Kimmel,,
A8810,Jon Goodell,Jon,Goodell
A8811,Kristoffer J. Buquet,,
A8812,Dorit Bader Whiteman,Dorit,Whiteman
A8813,Corey Sandler,Corey,Sandler
A8814,Richard Ellis,Richard,Ellis
A8815,Jane Fonda,Jane,Fonda
A8816,Louise Bates Ames,Louise,Ames
A8817,Frances L. Ilg,,
A8818,Charlotte Brontï¿1/2,Charlotte,Brontï¿1/2
A8819,Margaret Smith,Margaret,Smith
A8820,Moya Costello,Moya,Costello
A8821,Ellen Kushner,Ellen,Kushner
A8822,Faith Conlon,Faith,Conlon
A8823,Ingrid Emerick,Ingrid,Emerick
A8824,Christina Henry De Tes,Christina,Tes
A8825,Darryl Reanney,Darryl,Reanney
A8826,Louise Fitzhugh,Louise,Fitzhugh
A8827,Richard Shenkman,Richard,Shenkman
A8828,Dion Fortune,Dion,Fortune
A8829,Kenneth W. Royce,,
A8830,Boston T. Party,,
A8831,Robert Shea,Robert,Shea
A8832,Robert Anton Wilson,Robert,Wilson
A8833,Monica Mcinerney,Monica,Mcinerney
A8834,Ben Jeapes,Ben,Jeapes
A8835,Hana Wirth-nesher,Hana,Wirth-nesher
A8836,Clifford A. Pickover,,
A8837,Joann Morse,Joann,Morse
A8838,Kerstin Ekman,Kerstin,Ekman
A8839,Marilyn Pappano,Marilyn,Pappano
A8840,Mary Balogh,Mary,Balogh
A8841,Hailey North,Hailey,North
A8842,Karen Anders,Karen,Anders
A8843,Kristin Hardy,Kristin,Hardy
A8844,Karen Ranney,Karen,Ranney
A8845,Candace Camp,Candace,Camp
A8846,Michele Albert,Michele,Albert
A8847,John Roger,John,Roger
A8848,Pc Learning Lab,Pc,Lab
A8849,Kristen Britain,Kristen,Britain
A8850,Charles J. Keating,,
A8851,Jane Resh Thomas,Jane,Thomas
A8852,Lauren Brooke,Lauren,Brooke
A8853,Judy Tatchell,Judy,Tatchell
A8854,L. Moeri,,
A8855,Nicholas Edwards,Nicholas,Edwards
A8856,Janni Lee Simner,Janni,Simner
A8857,Mike Jahn,Mike,Jahn
A8858,Gorman,Gorman,
A8859,Claire Rudolf Murphy,Claire,Murphy
A8860,Mary Jane Auch,Mary,Auch
A8861,Judy Richter,Judy,Richter
A8862,Pam Ryan,Pam,Ryan
A8863,Mary Stanton,Mary,Stanton
A8864,D. Craig,,
A8865,David Burn,David,Burn
A8866,Cecilia Fitzsimons,Cecilia,Fitzsimons
A8867,Judy Alter,Judy,Alter
A8868,Lange Lewis,Lange,Lewis
A8869,Francesca Stanfill,Francesca,Stanfill
A8870,Joyce E. Strom-paikin Rn,,
A8871,H. E. Bates,,
A8872,William Mcgivern,William,Mcgivern
A8873,Robert Goddard,Robert,Goddard
A8874,Bruce Nicolaysen,Bruce,Nicolaysen
A8875,C. Peterson,,
A8876,Pricilla Hamilton,Pricilla,Hamilton
A8877,Sanders,Sanders,
A8878,James Martin,James,Martin
A8879,Louis W. Storms Iv,,
A8880,Scott J. Peterson (mcsd Mct),,
A8881,Gary J. Nutt,,
A8882,Wout J Hofman,Wout,Hofman
A8883,Janell Cannon,Janell,Cannon
A8884,Patricia Polacco,Patricia,Polacco
A8885,Renee Graef,Renee,Graef
A8886,David Kirk,David,Kirk
A8887,Robert Nisbet,Robert,Nisbet
A8888,Sarah Dessen,Sarah,Dessen
A8889,Brian Gallagher,Brian,Gallagher
A8890,Thomas H. Cook,,
A8891,Algernon B. Mitford,,
A8892,Linda Piazza,Linda,Piazza
A8893,Cynthia Blair,Cynthia,Blair
A8894,Nicholas Pine,Nicholas,Pine
A8895,Robert Browning,Robert,Browning
A8896,Rick Beech,Rick,Beech
A8897,Rui Nunes,Rui,Nunes
A8898,Rhidian Brook,Rhidian,Brook
A8899,Steven Millhauser,Steven,Millhauser
A8900,Eca De Quieros,Eca,Quieros
A8901,Lucy Ellmann,Lucy,Ellmann
A8902,Jeremy Narby,Jeremy,Narby
A8903,Doris R. Meredith,,
A8904,Jay Winik,Jay,Winik
A8905,Johanna Ellsworth,Johanna,Ellsworth
A8906,Caroline Macdonald,Caroline,Macdonald
A8907,Tristine Rainer,Tristine,Rainer
A8908,Anaïs Nin,Anaïs,Nin
A8909,Darien Cooper,Darien,Cooper
A8910,Ken J. Roberts,,
A8911,Joyce Rupp,Joyce,Rupp
A8912,Jane Pitz,Jane,Pitz
A8913,Mark E. Thibodeaux,,
A8914,Claire Cloninger,Claire,Cloninger
A8915,Evelyn Christenson,Evelyn,Christenson
A8916,Loretta Laroche,Loretta,Laroche
A8917,Lyn Holley Doucet,Lyn,Doucet
A8918,Macrina Wiederkehr,Macrina,Wiederkehr
A8919,Paula D'Arcy,Paula,D'Arcy
A8920,Brian Harper,Brian,Harper
A8921,Charles Mackay,Charles,Mackay
A8922,Janine M. Benyus,,
A8923,Cindy Stone,Cindy,Stone
A8924,Frances Moore Lappe,Frances,Lappe
A8925,Anna Lappé,Anna,Lappé
A8926,Eva Hoffman,Eva,Hoffman
A8927,Declan Kiberd,Declan,Kiberd
A8928,Desmond Bagley,Desmond,Bagley
A8929,Lynsay Sands,Lynsay,Sands
A8930,Robert Kaplow,Robert,Kaplow
A8931,Kaori Yuki,Kaori,Yuki
A8932,Nina Olligschläger,Nina,Olligschläger
A8933,Kazushi Hagiwara,Kazushi,Hagiwara
A8934,Robert Gernhardt,Robert,Gernhardt
A8935,Philipp Rippel,Philipp,Rippel
A8936,Fatima Igramhan-parsons,Fatima,Igramhan-parsons
A8937,Jacques Vallee,Jacques,Vallee
A8938,Kristen Stagg,Kristen,Stagg
A8939,Jesse Lee Kercheval,Jesse,Kercheval
A8940,Ruth Brown,Ruth,Brown
A8941,Peter Barrett,Peter,Barrett
A8942,Christina Hoff-sommers,Christina,Hoff-sommers
A8943,Cal Thomas,Cal,Thomas
A8944,Laura C. Schlessinger,,
A8945,Ted Andrews,Ted,Andrews
A8946,Bevarly,Bevarly,
A8947,Suzi Golden,Suzi,Golden
A8948,Liz Fielding,Liz,Fielding
A8949,Amy Wallace,Amy,Wallace
A8950,Laura Scribner Kastner,Laura,Kastner
A8951,Jennifer F. Wyatt,,
A8952,Isabel Stanley,Isabel,Stanley
A8953,James Duncan,James,Duncan
A8954,Frank Mcsherry,Frank,Mcsherry
A8955,Charles Waugh,Charles,Waugh
A8956,Mart,Mart,
A8957,Michael Levin,Michael,Levin
A8958,Rosemary Wells,Rosemary,Wells
A8959,Joe Dominguez,Joe,Dominguez
A8960,Vicki Robin,Vicki,Robin
A8961,Elizabeth Pope,Elizabeth,Pope
A8962,John Gilstrap,John,Gilstrap
A8963,Stephen Horn,Stephen,Horn
A8964,Jack Olsen,Jack,Olsen
A8965,Joel Porte,Joel,Porte
A8966,William Poundstone,William,Poundstone
A8967,Sara Donati,Sara,Donati
A8968,Laraine T. Zappert,,
A8969,Christopher M. Byron,,
A8970,Christopher Down,Christopher,Down
A8971,Li,Li,
A8972,Booth Tarkington,Booth,Tarkington
A8973,Tim Sandlin,Tim,Sandlin
A8974,Joseph D. Pistone,,
A8975,Jonathan Baird,Jonathan,Baird
A8976,Carol M. Allen,,
A8977,Tony Strong,Tony,Strong
A8978,Alistair Macleod,Alistair,Macleod
A8979,John Colby,John,Colby
A8980,Inigo Surguy,Inigo,Surguy
A8981,Rudiger Voigt,Rudiger,Voigt
A8982,Jeffrey Haas,Jeffrey,Haas
A8983,R. D. Ginn,,
A8984,Rick Fields,Rick,Fields
A8985,Peggy Taylor,Peggy,Taylor
A8986,Rex Weyler,Rex,Weyler
A8987,Rick Ingrasci,Rick,Ingrasci
A8988,David Breashears,David,Breashears
A8989,Walter Satterthwait,Walter,Satterthwait
A8990,William Mize,William,Mize
A8991,C. J. Box,,
A8992,Peter Moore Smith,Peter,Smith
A8993,Denise Mina,Denise,Mina
A8994,Ron Franscell,Ron,Franscell
A8995,Amanda Foreman,Amanda,Foreman
A8996,David Starkey,David,Starkey
A8997,Elizabeth Jane Howard,Elizabeth,Howard
A8998,Charles Spencer,Charles,Spencer
A8999,Earl Spencer,Earl,Spencer
A9000,Nancy Mitford,Nancy,Mitford
A9001,Nancy Singer,Nancy,Singer
A9002,Austin S. Camacho,,
A9003,Gregg Hurwitz,Gregg,Hurwitz
A9004,Colin Bateman,Colin,Bateman
A9005,Gil Brewer,Gil,Brewer
A9006,E. V. Cunningham,,
A9007,Gillian Roberts,Gillian,Roberts
A9008,Edward Lear,Edward,Lear
A9009,Stuart R. Kaplan,,
A9010,Mike Myers,Mike,Myers
A9011,Sarah Lyddon Morrison,Sarah,Morrison
A9012,Joshua Halberstam,Joshua,Halberstam
A9013,Bruce Porter,Bruce,Porter
A9014,Mark Christensen,Mark,Christensen
A9015,Matsuri Akino,Matsuri,Akino
A9016,Mari Akino,Mari,Akino
A9017,Kanan,Kanan,
A9018,Sakurako Gokurakuin,Sakurako,Gokurakuin
A9019,Ken Akamatsu,Ken,Akamatsu
A9020,Yukito Kishiro,Yukito,Kishiro
A9021,Byron Preiss,Byron,Preiss
A9022,Masami Tsuda,Masami,Tsuda
A9023,Rachel Hawthorne,Rachel,Hawthorne
